text,label,category,language,source,clean_text
U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,1,general_spam,english,uci,u have a secret admirer who is looking 2 make contact with u find out who they r reveal who thinks ur so special call on stopsms 08718727870150ppm
Ok... I din get ur msg...,0,none,english,uci,ok i din get ur msg
Aap sun rahe hain na? Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,amazon,hinglish,indian,aap sun rahe hain na aapka aadhaar deactivate hone wala hai turant update kijiye
Crime Branch se bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,relative,hinglish,indian,crime branch se bol raha hoon aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Want to finally have lunch today?,0,none,english,uci,want to finally have lunch today
Would really appreciate if you call me. Just need someone to talk to.,0,none,english,uci,would really appreciate if you call me just need someone to talk to
"A few people are at the game, I'm at the mall with iouri and kaila",0,none,english,uci,a few people are at the game i m at the mall with iouri and kaila
What time should I tell my friend to be around?,0,none,english,uci,what time should i tell my friend to be around
"Sorry da thangam, very very sorry i am held up with prasad.",0,none,english,uci,sorry da thangam very very sorry i am held up with prasad
Hello ji Police station se bol raha hoon. Aapke mobile number se illegal messages bheje gaye hain.,1,police_digital_arrest,hinglish,indian,hello ji police station se bol raha hoon aapke mobile number se illegal messages bheje gaye hain
Haha... Really oh no... How? Then will they deduct your lesson tmr?,0,none,english,uci,haha really oh no how then will they deduct your lesson tmr
Well she's in for a big surprise!,0,none,english,uci,well she s in for a big surprise
Good night my dear.. Sleepwell&amp;Take care,0,none,english,uci,good night my dear sleepwell take care
So when do you wanna gym?,0,none,english,uci,so when do you wanna gym
Is ur paper in e morn or aft tmr?,0,none,english,uci,is ur paper in e morn or aft tmr
"I‘ll leave around four, ok?",0,none,english,uci,i ll leave around four ok
The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,0,none,english,uci,the monthly amount is not that terrible and you will not pay anything till 6months after finishing school
My sister cleared two round in birla soft yesterday.,0,none,english,uci,my sister cleared two round in birla soft yesterday
"Hello sir Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,hinglish,indian,hello sir mummy main office pahunch gaya aaj thoda late ho jaunga
"No, but you told me you were going, before you got drunk!",0,none,english,uci,no but you told me you were going before you got drunk
Was it something u ate?,0,none,english,uci,was it something u ate
"Some friends want me to drive em someplace, probably take a while",0,none,english,uci,some friends want me to drive em someplace probably take a while
Hey you around? I've got enough for a half + the ten I owe you,0,none,english,uci,hey you around i ve got enough for a half the ten i owe you
Ball is moving a lot.will spin in last :)so very difficult to bat:),0,none,english,uci,ball is moving a lot will spin in last so very difficult to bat
Y bishan lei... I tot ü say lavender? ,0,none,english,uci,y bishan lei i tot say lavender
National Cyber Cell se bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,amazon,hinglish,indian,national cyber cell se bol raha hoon aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
"Ji haan suniye Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,hinglish,indian,ji haan suniye papa train mein baith gaya hoon safely pahunch jaunga
here is my new address -apples&pairs&all that malarky,0,none,english,uci,here is my new address apples pairs all that malarky
How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,0,none,english,uci,how stupid to say that i challenge god you dont think at all on what i write instead you respond immed
Hasn't that been the pattern recently crap weekends?,0,none,english,uci,hasn t that been the pattern recently crap weekends
Cos i want it to be your thing,0,none,english,uci,cos i want it to be your thing
Delhi Police se bol raha hoon. Police verification complete karna zaroori hai.,1,police_digital_arrest,hinglish,indian,delhi police se bol raha hoon police verification complete karna zaroori hai
Aap sun rahe hain na? Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,relative,hinglish,indian,aap sun rahe hain na aapka aadhaar deactivate hone wala hai turant update kijiye
What happen dear. Why you silent. I am tensed,0,none,english,uci,what happen dear why you silent i am tensed
"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. ",0,none,english,uci,hello no news on job they are making me wait a fifth week yeah im up for some woozles and weasels in exeter still but be home about 3
I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,0,none,english,uci,i m gonna say no sorry i would but as normal am starting to panic about time sorry again are you seeing on tuesday
"Madam ek minute Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,amazon,hinglish,indian,madam ek minute amazon se bol raha hoon aapka parcel hold hai clearance charge 499 dena hoga
Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? ,0,none,english,uci,maybe say hi to and find out if got his card great escape or wetherspoons
Ard 4 lor...,0,none,english,uci,ard 4 lor
"That's the trouble with classes that go well - you're due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place ",0,none,english,uci,that s the trouble with classes that go well you re due a dodgey one expecting mine tomo see you for recovery same time same place
Sleeping nt feeling well,0,none,english,uci,sleeping nt feeling well
Yo you around? A friend of mine's lookin to pick up later tonight,0,none,english,uci,yo you around a friend of mine s lookin to pick up later tonight
"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",0,none,english,uci,funny fact nobody teaches volcanoes 2 erupt tsunamis 2 arise hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife natural disasters just happens
Tired. I haven't slept well the past few nights.,0,none,english,uci,tired i haven t slept well the past few nights
Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,0,none,english,uci,yup izzit still raining heavily cos i m in e mrt i can t c outside
How much i gave to you. Morning.,0,none,english,uci,how much i gave to you morning
Aap sun rahe hain na? Aapko investigation officer se turant baat karni hogi.,1,police_digital_arrest,hinglish,indian,aap sun rahe hain na aapko investigation officer se turant baat karni hogi
Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet.,0,none,english,uci,eh u remember how 2 spell his name yes i did he v naughty make until i v wet
My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,0,none,english,uci,my sort code is and acc no is the bank is natwest can you reply to confirm i ve sent this to the right person
Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,0,none,english,uci,aiyar dun disturb u liao thk u have lots 2 do aft ur cupboard come
Law enforcement se bol raha hoon. Aapke naam par registered SIM ka misuse report hua hai.,1,police_digital_arrest,hinglish,indian,law enforcement se bol raha hoon aapke naam par registered sim ka misuse report hua hai
Still otside le..u come 2morrow maga..,0,none,english,uci,still otside le u come 2morrow maga
Discussed with your mother ah?,0,none,english,uci,discussed with your mother ah
Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,0,none,english,uci,tell your friends what you plan to do on valentines day
Ü mean it's confirmed... I tot they juz say oni... Ok then... ,0,none,english,uci,mean it s confirmed i tot they juz say oni ok then
Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,1,general_spam,english,uci,todays voda numbers ending 1225 are selected to receive a 50award if you have a match please call quoting claim code 3100 standard rates app
"K, wat s tht incident?",0,none,english,uci,k wat s tht incident
"Come to mu, we're sorting out our narcotics situation",0,none,english,uci,come to mu we re sorting out our narcotics situation
"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u ",0,none,english,uci,very strange and are watching the 2nd one now but i m in bed sweet dreams miss u
Ü only send me the contents page...,0,none,english,uci,only send me the contents page
I'm coming home 4 dinner.,0,none,english,uci,i m coming home 4 dinner
Thanks  and ! Or bomb and date as my phone wanted to say! ,0,none,english,uci,thanks and or bomb and date as my phone wanted to say
Serious? What like proper tongued her,0,none,english,uci,serious what like proper tongued her
No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,0,none,english,uci,no i m in the same boat still here at my moms check me out on yo i m half naked
Its not that time of the month nor mid of the time?,0,none,english,uci,its not that time of the month nor mid of the time
Havent.,0,none,english,uci,havent
You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,1,general_spam,english,uci,you have an important customer service announcement call freephone 0800 542 0825 now
Wat would u like 4 ur birthday?,0,none,english,uci,wat would u like 4 ur birthday
Cyber Crime Department se bol raha hoon. Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,lottery,hinglish,indian,cyber crime department se bol raha hoon aapka aadhaar deactivate hone wala hai turant update kijiye
Inspector Rajesh Kumar bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,amazon,hinglish,indian,inspector rajesh kumar bol raha hoon aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,0,none,english,uci,ok darlin i supose it was ok i just worry too much i have to do some film stuff my mate and then have to babysit again but you can call me there xx
"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",1,general_spam,english,uci,free msg get gnarls barkleys crazy ringtone totally free just reply go to this message right now
Man this bus is so so so slow. I think you're gonna get there before me,0,none,english,uci,man this bus is so so so slow i think you re gonna get there before me
Ok i shall talk to him,0,none,english,uci,ok i shall talk to him
"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",0,none,english,uci,wnevr i wana fal in luv vth my books my bed fals in luv vth me yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb
Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge,1,general_spam,english,uci,block breaker now comes in deluxe format with new features and great graphics from t mobile buy for just 5 by replying get bbdeluxe and take the challenge
"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try",0,none,english,uci,8 at the latest g s still there if you can scrounge up some ammo and want to give the new ak a try
WHORE YOU ARE UNBELIEVABLE.,0,none,english,uci,whore you are unbelievable
Surly ill give it to you:-) while coming to review.,0,none,english,uci,surly ill give it to you while coming to review
Dhyan se suniye Aapke naam par ek criminal complaint register hui hai.,1,police_digital_arrest,hinglish,indian,dhyan se suniye aapke naam par ek criminal complaint register hui hai
Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,0,none,english,uci,hi im having the most relaxing time ever we have to get up at 7am every day was the party good the other night i get home tomorrow at 5ish
Leave it. U will always be ignorant.,0,none,english,uci,leave it u will always be ignorant
You tell what happen dont behave like this to me. Ok no need to say,0,none,english,uci,you tell what happen dont behave like this to me ok no need to say
Aap sun rahe hain na? Project ka review meeting kal 4 baje hai kya?,0,none,hinglish,indian,aap sun rahe hain na project ka review meeting kal 4 baje hai kya
How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,0,none,english,uci,how s it going got any exciting karaoke type activities planned i m debating whether to play football this eve feeling lazy though
Dhoni have luck to win some big title.so we will win:),0,none,english,uci,dhoni have luck to win some big title so we will win
At 4. Let's go to bill millers,0,none,english,uci,at 4 let s go to bill millers
Alright took the morphine. Back in yo.,0,none,english,uci,alright took the morphine back in yo
Hey you can pay. With salary de. Only  &lt;#&gt; .,0,none,english,uci,hey you can pay with salary de only
"Ji haan suniye School fees ki last date kal hai, payment kar dena.",0,none,hinglish,indian,ji haan suniye school fees ki last date kal hai payment kar dena
Shb b ok lor... Thanx...,0,none,english,uci,shb b ok lor thanx
I wont touch you with out your permission.,0,none,english,uci,i wont touch you with out your permission
"He will, you guys close?",0,none,english,uci,he will you guys close
Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),0,none,english,uci,aww that s the first time u said u missed me without asking if i missed u first you do love me
"Haha awesome, be there in a minute",0,none,english,uci,haha awesome be there in a minute
Special Investigation Team se bol raha hoon. Aapke number se pornographic material WhatsApp groups mein bheja ja raha hai. FIR ho chuki hai.,1,police_blackmail,hinglish,indian,special investigation team se bol raha hoon aapke number se pornographic material whatsapp groups mein bheja ja raha hai fir ho chuki hai
"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",0,none,english,uci,can you tell shola to please go to college of medicine and visit the academic department tell the academic secretary what the current situation is and ask if she can transfer there she should ask someone to check sagamu for the same thing and lautech its vital she completes her medical education in nigeria its less expensive much less expensive unless she will be getting citizen rates in new zealand
Hey what happen de. Are you alright.,0,none,english,uci,hey what happen de are you alright
ARE YOU IN TOWN? THIS IS V. IMPORTANT,0,none,english,uci,are you in town this is v important
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",1,general_spam,english,uci,hot live fantasies call now just 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 is a national rate call
Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls £1/minMobsmoreLKPOBOX177HP51FL,1,general_spam,english,uci,back 2 work 2morro half term over can u c me 2nite 4 some sexy passion b4 i have 2 go back chat now luv dena calls 1 minmobsmorelkpobox177hp51fl
I will once i get home,0,none,english,uci,i will once i get home
"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",1,general_spam,english,uci,xmas offer latest motorola sonyericsson nokia free bluetooth or dvd double mins 1000 txt on orange call mobileupd8 on or call2optout 4qf2
Just taste fish curry :-P,0,none,english,uci,just taste fish curry p
"Sorry, went to bed early, nightnight",0,none,english,uci,sorry went to bed early nightnight
What happened in interview?,0,none,english,uci,what happened in interview
Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,0,none,english,uci,lol i would but my mom would have a fit and tell the whole family how crazy and terrible i am
I'll probably be around mu a lot,0,none,english,uci,i ll probably be around mu a lot
Finish already... Yar they keep saying i mushy... I so embarrassed ok...,0,none,english,uci,finish already yar they keep saying i mushy i so embarrassed ok
Love it! I want to flood that pretty pussy with cum...,0,none,english,uci,love it i want to flood that pretty pussy with cum
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",0,none,english,uci,night has ended for another day morning has come in a special way may you smile like the sunny rays and leaves your worries at the blue blue bay
Any way where are you and what doing.,0,none,english,uci,any way where are you and what doing
"Haha, that was the first person I was gonna ask",0,none,english,uci,haha that was the first person i was gonna ask
FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,1,general_spam,english,uci,freemsg today s the day if you are ready i m horny live in your town i love sex fun games netcollex ltd 08700621170150p per msg reply stop to end
New car and house for my parents.:)i have only new job in hand:),0,none,english,uci,new car and house for my parents i have only new job in hand
"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",0,none,english,uci,if you can make it any time tonight or whenever you can it s cool just text me whenever you re around
Oic... I saw him too but i tot he din c me... I found a group liao...,0,none,english,uci,oic i saw him too but i tot he din c me i found a group liao
Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,0,none,english,uci,miserable they don t tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months i didn t sleep at all last night
Hi kindly give us back our documents which we submitted for loan from STAPATI,0,none,english,uci,hi kindly give us back our documents which we submitted for loan from stapati
Why i come in between you people,0,none,english,uci,why i come in between you people
Ok. C u then.,0,none,english,uci,ok c u then
"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",0,none,english,uci,he is impossible to argue with and he always treats me like his sub like he never released me which he did and i will remind him of that if necessary
Where is that one day training:-),0,none,english,uci,where is that one day training
I will be outside office take all from there,0,none,english,uci,i will be outside office take all from there
Also are you bringing galileo or dobby,0,none,english,uci,also are you bringing galileo or dobby
"Dhyan se suniye Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,bank_kyc,hinglish,indian,dhyan se suniye amazon se bol raha hoon aapka parcel hold hai clearance charge 499 dena hoga
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,1,general_spam,english,uci,ur cash balance is currently 500 pounds to maximize ur cash in now send collect to 83600 only 150p msg cc po box 114 14 tcr w1
Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,1,general_spam,english,uci,are you unique enough find out from 30th august
Hello ma'am Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,aadhaar,hinglish,indian,hello ma am aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Really dun bluff me leh... U sleep early too. Nite...,0,none,english,uci,really dun bluff me leh u sleep early too nite
Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,0,none,english,uci,hey sexy buns what of that day no word from you this morning on ym i think of you
This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,1,general_spam,english,uci,this message is free welcome to the new improved sex dogging club to unsubscribe from this service reply stop 18 only
"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",1,general_spam,english,uci,sunshine hols to claim ur med holiday send a stamped self address envelope to drinks on us uk po box 113 bray wicklow eire quiz starts saturday unsub stop
Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,0,none,english,uci,aiyah sorry lor i watch tv watch until i forgot 2 check my phone
Special Investigation Team se bol raha hoon. Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,aadhaar,hinglish,indian,special investigation team se bol raha hoon aapka aadhaar deactivate hone wala hai turant update kijiye
Free any day but i finish at 6 on mon n thurs...,0,none,english,uci,free any day but i finish at 6 on mon n thurs
Cyber Crime Department se bol raha hoon. Aapke naam par registered account illegal activities mein use hua hai.,1,police_digital_arrest,hinglish,indian,cyber crime department se bol raha hoon aapke naam par registered account illegal activities mein use hua hai
Ji haan suniye Police verification complete karna zaroori hai.,1,police_digital_arrest,hinglish,indian,ji haan suniye police verification complete karna zaroori hai
"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her",0,none,english,uci,good no don t need any receipts well done yes please tell what s her number i could ring her
I AM AT THE GAS STATION. GO THERE.,0,none,english,uci,i am at the gas station go there
"Hello ma'am School fees ki last date kal hai, payment kar dena.",0,none,hinglish,indian,hello ma am school fees ki last date kal hai payment kar dena
Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,0,none,english,uci,its a big difference versus every hrs
 &lt;#&gt;  mins but i had to stop somewhere first.,0,none,english,uci,mins but i had to stop somewhere first
Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again...,0,none,english,uci,ok good then i later come find c lucky i told to go earlier later pple take finish no more again
"K I'm leaving soon, be there a little after 9",0,none,english,uci,k i m leaving soon be there a little after 9
It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,0,none,english,uci,it will stop on itself i however suggest she stays with someone that will be able to give ors for every stool
"Oh yes, why is it like torture watching england?",0,none,english,uci,oh yes why is it like torture watching england
Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,0,none,english,uci,pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala
Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,0,none,english,uci,hey next sun 1030 there s a basic yoga course at bugis we can go for that pilates intro next sat tell me what time you r free
Haha i think i did too,0,none,english,uci,haha i think i did too
R ü comin back for dinner?,0,none,english,uci,r comin back for dinner
Inspector Rajesh Kumar bol raha hoon. Aapke number se pornographic material WhatsApp groups mein bheja ja raha hai. FIR ho chuki hai.,1,police_blackmail,hinglish,indian,inspector rajesh kumar bol raha hoon aapke number se pornographic material whatsapp groups mein bheja ja raha hai fir ho chuki hai
Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs,1,general_spam,english,uci,dear u ve been invited to xchat this is our final attempt to contact u txt chat to 86688 150p msgrcvdhg suite342 2lands row w1j6hl ldn 18 yrs
Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,0,none,english,uci,aslamalaikkum insha allah tohar beeen muht albi mufti mahfuuz meaning same here
"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",0,none,english,uci,hello my love how goes that day i wish your well and fine babe and hope that you find some job prospects i miss you boytoy a teasing kiss
National Cyber Cell se bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,relative,hinglish,indian,national cyber cell se bol raha hoon aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Is avatar supposed to have subtoitles,0,none,english,uci,is avatar supposed to have subtoitles
I donno if they are scorable,0,none,english,uci,i donno if they are scorable
"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",0,none,english,uci,by march ending i should be ready but will call you for sure the problem is that my capital never complete how far with you how s work and the ladies
Madam ek minute Aapke Aadhaar card ka istemal karke fake SIM issue ki gayi hai.,1,police_digital_arrest,hinglish,indian,madam ek minute aapke aadhaar card ka istemal karke fake sim issue ki gayi hai
Even if he my friend he is a priest call him now,0,none,english,uci,even if he my friend he is a priest call him now
That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,0,none,english,uci,that s good lets thank god please complete the drug have lots of water and have a beautiful day
Ok i msg u b4 i leave my house.,0,none,english,uci,ok i msg u b4 i leave my house
Wat uniform? In where get?,0,none,english,uci,wat uniform in where get
"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",0,none,english,uci,nimbomsons yep phone knows that one obviously cos thats a real word
"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",1,general_spam,english,uci,u ve been selected to stay in 1 of 250 top british hotels for nothing holiday valued at 350 dial to claim national rate call bx526 sw73ss
No de.am seeing in online shop so that i asked.,0,none,english,uci,no de am seeing in online shop so that i asked
"Aight that'll work, thanks",0,none,english,uci,aight that ll work thanks
"Ya ok, then had dinner?",0,none,english,uci,ya ok then had dinner
Law enforcement se bol raha hoon. Aapke Aadhaar se linked account par complaint mili hai.,1,police_digital_arrest,hinglish,indian,law enforcement se bol raha hoon aapke aadhaar se linked account par complaint mili hai
SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,1,general_spam,english,uci,splashmobile choose from 1000s of gr8 tones each wk this is a subscrition service with weekly tones costing 300p u have one credit kick back and enjoy
Once free call me sir. I am waiting for you.,0,none,english,uci,once free call me sir i am waiting for you
The new deus ex game comin early next yr,0,none,english,uci,the new deus ex game comin early next yr
"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",0,none,english,uci,beautiful truth against gravity read carefully our heart feels light when someone is in it but it feels very heavy when someone leaves it goodmorning
Namaste sir Aapke khilaaf digital fraud complaint receive hui hai.,1,police_digital_arrest,hinglish,indian,namaste sir aapke khilaaf digital fraud complaint receive hui hai
Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,0,none,english,uci,yeah i imagine he would be really gentle unlike the other docs who treat their patients like turkeys
Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?,0,none,english,uci,not yet just i d like to keep in touch and it will be the easiest way to do that from barcelona by the way how ru and how is the house
Aap sun rahe hain na? Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,aadhaar,hinglish,indian,aap sun rahe hain na aapka aadhaar deactivate hone wala hai turant update kijiye
Ofcourse I also upload some songs,0,none,english,uci,ofcourse i also upload some songs
I have no idea where you are,0,none,english,uci,i have no idea where you are
Ü thk of wat to eat tonight.,0,none,english,uci,thk of wat to eat tonight
Horrible gal. Me in sch doing some stuff. How come u got mc?,0,none,english,uci,horrible gal me in sch doing some stuff how come u got mc
If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),0,none,english,uci,if u laugh really loud if u talk spontaneously if u dont care what others feel u are probably with your dear best friends goodevening dear
Reckon need to be in town by eightish to walk from * carpark.,0,none,english,uci,reckon need to be in town by eightish to walk from carpark
V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),0,none,english,uci,v nice off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census busy transcribing
"National Cyber Cell se bol raha hoon. Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,lottery,hinglish,indian,national cyber cell se bol raha hoon aapke father ko accident ho gaya hai turant 50 000 bhej dijiye hospital ke liye
Hello ji Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,aadhaar,hinglish,indian,hello ji aapka aadhaar deactivate hone wala hai turant update kijiye
You call him and tell now infront of them. Call him now.,0,none,english,uci,you call him and tell now infront of them call him now
Yay! You better not have told that to 5 other girls either.,0,none,english,uci,yay you better not have told that to 5 other girls either
ACP Sharma bol raha hoon. Aapke Aadhaar se linked account par complaint mili hai.,1,police_digital_arrest,hinglish,indian,acp sharma bol raha hoon aapke aadhaar se linked account par complaint mili hai
Oh k :)why you got job then whats up?,0,none,english,uci,oh k why you got job then whats up
No prob. I will send to your email.,0,none,english,uci,no prob i will send to your email
Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,0,none,english,uci,is ur changes 2 da report big cos i ve already made changes 2 da previous report
Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,1,general_spam,english,uci,bank of granite issues strong buy explosive pick for our members up over 300 nasdaq symbol cdgt that is a 5 00 per
THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,0,none,english,uci,thanx4 today cer it was nice 2 catch up but we ave 2 find more time more often oh well take care c u soon c
Namaste ma'am Police station se bol raha hoon. Aapke mobile number se illegal messages bheje gaye hain.,1,police_digital_arrest,hinglish,indian,namaste ma am police station se bol raha hoon aapke mobile number se illegal messages bheje gaye hain
"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",0,none,english,uci,feb is i love u day send dis to all ur valued frnds evn me if 3 comes back u ll gt married d person u luv if u ignore dis u will lose ur luv 4 evr
Just do what ever is easier for you,0,none,english,uci,just do what ever is easier for you
"National Cyber Cell se bol raha hoon. Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,bank_kyc,hinglish,indian,national cyber cell se bol raha hoon amazon se bol raha hoon aapka parcel hold hai clearance charge 499 dena hoga
"Come to me right now, Ahmad",0,none,english,uci,come to me right now ahmad
Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,0,none,english,uci,ok i wont call or disturb any one i know all are avoiding me i am a burden for all
