text,label,category,language,source,clean_text
"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.",0,none,english,uci,think i might have to give it a miss am teaching til twelve then have lecture at two damn this working thing
"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",0,none,english,uci,come to me slave your doing it again going into your shell and unconsciously avoiding me you are making me unhappy
You call him now ok i said call him,0,none,english,uci,you call him now ok i said call him
Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,0,none,english,uci,omg joanna is freaking me out she s looked thru all my friends to find photos of me and then she s asking about stuff on my myspace which i haven t even logged on in like a year
I'll meet you in the lobby,0,none,english,uci,i ll meet you in the lobby
I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book,0,none,english,uci,i ll have a look at the frying pan in case it s cheap or a book perhaps no that s silly a frying pan isn t likely to be a book
Anything...,0,none,english,uci,anything
WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,0,none,english,uci,when the first strike is a red one the bird antelope begin toplay in the fieldof selfindependence believe this the flower of contention will grow random
"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",0,none,english,uci,yeah probably but not sure ilol let u know but personally i wuldnt bother then again if ur goin to then i mite as well
But i dint slept in afternoon.,0,none,english,uci,but i dint slept in afternoon
"Sir ek minute suniye Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,lottery,hinglish,indian,sir ek minute suniye aapke father ko accident ho gaya hai turant 50 000 bhej dijiye hospital ke liye
You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,0,none,english,uci,you lifted my hopes with the offer of money i am in need especially when the end of the month approaches and it hurts my studying anyways have a gr8 weekend
The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free,0,none,english,uci,the guy did some bitching but i acted like i d be interested in buying something else next week and he gave it to us for free
Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,0,none,english,uci,sounds like a plan cardiff is still here and still cold i m sitting on the radiator
Oh. U must have taken your REAL Valentine out shopping first.,0,none,english,uci,oh u must have taken your real valentine out shopping first
Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,0,none,english,uci,doc prescribed me morphine cause the other pain meds aren t enough waiting for my mom to bring it that med should kick in fast so i m gonna try to be on later
Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,0,none,english,uci,dont flatter yourself tell that man of mine two pints of carlin in ten minutes please
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",0,none,english,uci,so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends take cr da
The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,0,none,english,uci,the search 4 happiness is 1 of d main sources of unhappiness accept life the way it comes u will find happiness in every moment u live
"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",0,none,english,uci,hey i missed you tm of last night as my phone was on the charge smiles i am meeting a friend shortly
So u gonna get deus ex?,0,none,english,uci,so u gonna get deus ex
Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave,0,none,english,uci,yes please leave at so that at we can leave
Dhyan se suniye Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,lottery,hinglish,indian,dhyan se suniye aapka aadhaar deactivate hone wala hai turant update kijiye
"I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday",0,none,english,uci,i don t think so you don t need to be going out that late on a school night especially when the one class you have is the one you missed last wednesday and probably failed a test in on friday
CBI se bol raha hoon. Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,relative,hinglish,indian,cbi se bol raha hoon aapka aadhaar deactivate hone wala hai turant update kijiye
Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ,0,none,english,uci,huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale
Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,0,none,english,uci,any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer s paperwork not cool at all please do not contact me again or i will report you to your supervisor
Hello ma'am Aapke Aadhaar se linked account par complaint mili hai.,1,police_digital_arrest,hinglish,indian,hello ma am aapke aadhaar se linked account par complaint mili hai
Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,0,none,english,uci,stop calling everyone saying i might have cancer my throat hurts to talk i can t be answering everyones calls if i get one more call i m not babysitting on monday
Special Investigation Team se bol raha hoon. Police verification complete karna zaroori hai.,1,police_digital_arrest,hinglish,indian,special investigation team se bol raha hoon police verification complete karna zaroori hai
"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",0,none,english,uci,had the money issue weigh me down but thanks to you i can breathe easier now i ll make sure you dont regret it thanks
"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",0,none,english,uci,babe how goes that day what are you up to i miss you already my love loving kiss i hope everything goes well
If you're thinking of lifting me one then no.,0,none,english,uci,if you re thinking of lifting me one then no
Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,0,none,english,uci,hi its kate how is your evening i hope i can see you tomorrow for a bit but i have to bloody babyjontet txt back if u can xxx
But am going to college pa. What to do. are else ill come there it self. Pa.,0,none,english,uci,but am going to college pa what to do are else ill come there it self pa
Wat's my dear doing? Sleeping ah?,0,none,english,uci,wat s my dear doing sleeping ah
I know you are serving. I mean what are you doing now.,0,none,english,uci,i know you are serving i mean what are you doing now
"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",1,general_spam,english,uci,1000 s flirting now txt girl or bloke ur name age eg girl zoe 18 to 8007 to join and get chatting
Hello sir Cab 3 minute mein pahunch raha hai.,0,none,hinglish,indian,hello sir cab 3 minute mein pahunch raha hai
Haf u eaten? Wat time u wan me 2 come?,0,none,english,uci,haf u eaten wat time u wan me 2 come
"Same, I'm at my great aunts anniversary party in tarpon springs",0,none,english,uci,same i m at my great aunts anniversary party in tarpon springs
K actually can you guys meet me at the sunoco on howard? It should be right on the way,0,none,english,uci,k actually can you guys meet me at the sunoco on howard it should be right on the way
I'm stuck in da middle of da row on da right hand side of da lt... ,0,none,english,uci,i m stuck in da middle of da row on da right hand side of da lt
Is ur paper today in e morn or aft?,0,none,english,uci,is ur paper today in e morn or aft
I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,0,none,english,uci,i m watching lotr w my sis dis aft so u wan 2 meet me 4 dinner at nite a not
Hello ma'am Investigation ke liye aapki identity verify karni hogi.,1,police_digital_arrest,hinglish,indian,hello ma am investigation ke liye aapki identity verify karni hogi
Ofcourse I also upload some songs,0,none,english,uci,ofcourse i also upload some songs
We can go 4 e normal pilates after our intro...  ,0,none,english,uci,we can go 4 e normal pilates after our intro
URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,1,general_spam,english,uci,urgent we are trying to contact u todays draw shows that you have won a 800 prize guaranteed call from land line claim j89 po box245c2150pm
"He will, you guys close?",0,none,english,uci,he will you guys close
Am also doing in cbe only. But have to pay.,0,none,english,uci,am also doing in cbe only but have to pay
Dhyan se suniye Police station se bol raha hoon. Aapke mobile number se illegal messages bheje gaye hain.,1,police_digital_arrest,hinglish,indian,dhyan se suniye police station se bol raha hoon aapke mobile number se illegal messages bheje gaye hain
Omg it could snow here tonite!,0,none,english,uci,omg it could snow here tonite
Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,1,general_spam,english,uci,dear voucher holder have your next meal on us use the following link on your pc 2 enjoy a 2 4 1 dining experience
"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £1.50",1,general_spam,english,uci,oh my god i ve found your number again i m so glad text me back xafter this msgs cst std ntwk chg 1 50
May i call You later Pls,0,none,english,uci,may i call you later pls
I'm in office now . I will call you  &lt;#&gt;  min:),0,none,english,uci,i m in office now i will call you min
"Aight, I'll hit you up when I get some cash",0,none,english,uci,aight i ll hit you up when i get some cash
True dear..i sat to pray evening and felt so.so i sms'd you in some time...,0,none,english,uci,true dear i sat to pray evening and felt so so i sms d you in some time
Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,0,none,english,uci,mystery solved just opened my email and he s sent me another batch isn t he a sweetie
"Sorry pa, i dont knw who ru pa?",0,none,english,uci,sorry pa i dont knw who ru pa
Hey you can pay. With salary de. Only  &lt;#&gt; .,0,none,english,uci,hey you can pay with salary de only
Yes ammae....life takes lot of turns you can only sit and try to hold the steering...,0,none,english,uci,yes ammae life takes lot of turns you can only sit and try to hold the steering
Please ask mummy to call father,0,none,english,uci,please ask mummy to call father
Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max ,1,general_spam,english,uci,congratulations u can claim 2 vip row a tickets 2 c blu in concert in november or blu gift guaranteed call to claim ts cs cost 3 75max
But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,0,none,english,uci,but my family not responding for anything now am in room not went to home for diwali but no one called me and why not coming it makes me feel like died
So now my dad is gonna call after he gets out of work and ask all these crazy questions.,0,none,english,uci,so now my dad is gonna call after he gets out of work and ask all these crazy questions
CBI se bol raha hoon. Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,aadhaar,hinglish,indian,cbi se bol raha hoon congratulations aapne 40 lakh ka lottery jeeta hai processing fee dena hoga
Can you talk with me..,0,none,english,uci,can you talk with me
Yup ok...,0,none,english,uci,yup ok
You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,0,none,english,uci,you didn t have to tell me that now i m thinking plus he s going to stop all your runs
Is that seriously how you spell his name?,0,none,english,uci,is that seriously how you spell his name
Was it something u ate?,0,none,english,uci,was it something u ate
"Received, understood n acted upon!",0,none,english,uci,received understood n acted upon
"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",0,none,english,uci,no shit but i wasn t that surprised so i went and spent the evening with that french guy i met in town here and we fooled around a bit but i didn t let him fuck me
National Cyber Cell se bol raha hoon. National Cyber Cell se bol raha hoon. Verification ke liye cooperate kijiye.,1,police_digital_arrest,hinglish,indian,national cyber cell se bol raha hoon national cyber cell se bol raha hoon verification ke liye cooperate kijiye
"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",0,none,english,uci,send ur birthdate with month and year i will tel u ur life partner s name and the method of calculation reply must
I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ,0,none,english,uci,i thk gotta go home by urself cos i ll b going out shopping 4 my frens present
I'm home. Ard wat time will u reach?,0,none,english,uci,i m home ard wat time will u reach
U wan 2 haf lunch i'm in da canteen now.,0,none,english,uci,u wan 2 haf lunch i m in da canteen now
Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,0,none,english,uci,hope this text meets you smiling if not then let this text give you a reason to smile have a beautiful day
Wherre's my boytoy ? :-(,0,none,english,uci,wherre s my boytoy
This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,0,none,english,uci,this message is from a great doctor in india 1 do not drink appy fizz it contains cancer causing age
Aap sun rahe hain na? Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,relative,hinglish,indian,aap sun rahe hain na aapka aadhaar deactivate hone wala hai turant update kijiye
Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? ,0,none,english,uci,today i m not workin but not free oso gee thgt u workin at ur fren s shop
Hello sir Aapke Aadhaar se linked account par complaint mili hai.,1,police_digital_arrest,hinglish,indian,hello sir aapke aadhaar se linked account par complaint mili hai
Hello sir Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,lottery,hinglish,indian,hello sir aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,0,none,english,uci,oops sorry just to check that you don t mind picking me up tomo at half eight from station would that be ok
Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,0,none,english,uci,of course don t tease me you know i simply must see grins do keep me posted my prey loving smile devouring kiss
We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,0,none,english,uci,we walked from my moms right on stagwood pass right on winterstone left on victors hill address is
Dude ive been seeing a lotta corvettes lately,0,none,english,uci,dude ive been seeing a lotta corvettes lately
Ew are you one of them?,0,none,english,uci,ew are you one of them
"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",1,general_spam,english,uci,bored of speed dating try speedchat txt speedchat to 80155 if you don t like em txt swap and get a new chatter chat80155 pobox36504w45wq 150p msg rcd 16
LOL ... Have you made plans for new years?,0,none,english,uci,lol have you made plans for new years
Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,0,none,english,uci,okay lor wah like that def they wont let us go haha what did they say in the terms and conditions
My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you,0,none,english,uci,my love how come it took you so long to leave for zaher s i got your words on ym and was happy to see them but was sad you had left i miss you
No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),0,none,english,uci,no we sell it all so we ll have tons if coins then sell our coins to someone thru paypal voila money back in life pockets
I dont have i shall buy one dear,0,none,english,uci,i dont have i shall buy one dear
Anything lor if they all go then i go lor...,0,none,english,uci,anything lor if they all go then i go lor
"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",0,none,english,uci,honey can you pls find out how much they sell predicte in nigeria and how many times can it be used its very important to have a reply before monday
Went to pay rent. So i had to go to the bank to authorise the payment.,0,none,english,uci,went to pay rent so i had to go to the bank to authorise the payment
How are you. Its been ages. How's abj,0,none,english,uci,how are you its been ages how s abj
Wif my family booking tour package.,0,none,english,uci,wif my family booking tour package
THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,0,none,english,uci,thanx4 today cer it was nice 2 catch up but we ave 2 find more time more often oh well take care c u soon c
Hello sir Aapka order deliver ho chuka hai. Feedback de dena.,0,none,hinglish,indian,hello sir aapka order deliver ho chuka hai feedback de dena
"Ok., is any problem to u frm him? Wats matter?",0,none,english,uci,ok is any problem to u frm him wats matter
"K, I'll work something out",0,none,english,uci,k i ll work something out
"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",1,general_spam,english,uci,sunshine hols to claim ur med holiday send a stamped self address envelope to drinks on us uk po box 113 bray wicklow eire quiz starts saturday unsub stop
Today my system sh get ready.all is well and i am also in the deep well,0,none,english,uci,today my system sh get ready all is well and i am also in the deep well
Hello ji Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,aadhaar,hinglish,indian,hello ji aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Pls help me tell Ashley that i cant find her number oh,0,none,english,uci,pls help me tell ashley that i cant find her number oh
For sale - arsenal dartboard. Good condition but no doubles or trebles!,1,general_spam,english,uci,for sale arsenal dartboard good condition but no doubles or trebles
Stop knowing me so well!,0,none,english,uci,stop knowing me so well
K. Did you call me just now ah? ,0,none,english,uci,k did you call me just now ah
"Ji namaskar Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,hinglish,indian,ji namaskar sir kal subah 10 baje meeting hai agenda mail kar diya
I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,0,none,english,uci,i take it the post has come then you must have 1000s of texts now happy reading my one from wiv hello caroline at the end is my favourite bless him
Tell where you reached,0,none,english,uci,tell where you reached
"Good stuff, will do.",0,none,english,uci,good stuff will do
GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI,0,none,english,uci,gran onlyfound out afew days ago cusoon honi
Special Investigation Team se bol raha hoon. Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,lottery,hinglish,indian,special investigation team se bol raha hoon congratulations aapne 40 lakh ka lottery jeeta hai processing fee dena hoga
Ü collecting ur laptop then going to configure da settings izzit?,0,none,english,uci,collecting ur laptop then going to configure da settings izzit
We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,0,none,english,uci,we are pleased to inform that your application for airtel broadband is processed successfully your installation will happen within 3 days
"No, I decided that only people who care about stuff vote and caring about stuff is for losers",0,none,english,uci,no i decided that only people who care about stuff vote and caring about stuff is for losers
Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,1,general_spam,english,uci,call germany for only 1 pence per minute call from a fixed line via access number 0844 861 85 85 no prepayment direct access
How do you guys go to see movies on your side.,0,none,english,uci,how do you guys go to see movies on your side
"Aap sun rahe hain na? Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,aadhaar,hinglish,indian,aap sun rahe hain na amazon se bol raha hoon aapka parcel hold hai clearance charge 499 dena hoga
Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,0,none,english,uci,those cocksuckers if it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
Yes:)sura in sun tv.:)lol.,0,none,english,uci,yes sura in sun tv lol
Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,0,none,english,uci,squeeeeeze this is christmas hug if u lik my frndshp den hug me back if u get 3 u r cute 6 u r luvd 9 u r so lucky none people hate u
Oh yeah! And my diet just flew out the window,0,none,english,uci,oh yeah and my diet just flew out the window
Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,1,general_spam,english,uci,freemsg 1 month unlimited free calls activate smartcall txt call to no 68866 subscriptn3gbp wk unlimited calls help stop txt stop landlineonly
Sian... Aft meeting supervisor got work 2 do liao... U working now?,0,none,english,uci,sian aft meeting supervisor got work 2 do liao u working now
R u over scratching it?,0,none,english,uci,r u over scratching it
All sounds good. Fingers . Makes it difficult to type,0,none,english,uci,all sounds good fingers makes it difficult to type
"Ji namaskar Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,bank_kyc,hinglish,indian,ji namaskar amazon se bol raha hoon aapka parcel hold hai clearance charge 499 dena hoga
"Madam ek minute School fees ki last date kal hai, payment kar dena.",0,none,hinglish,indian,madam ek minute school fees ki last date kal hai payment kar dena
Ji namaskar Project ka review meeting kal 4 baje hai kya?,0,none,hinglish,indian,ji namaskar project ka review meeting kal 4 baje hai kya
"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love",0,none,english,uci,well i have to leave for my class babe you never came back to me hope you have a nice sleep my love
"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",0,none,english,uci,the lay man just to let you know you are missed and thought off do have a great day and if you can send me bimbo and ugo s numbers ill appreciate safe
Minimum walk is 3miles a day.,0,none,english,uci,minimum walk is 3miles a day
Are you going to write ccna exam this week??,0,none,english,uci,are you going to write ccna exam this week
Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,1,general_spam,english,uci,wanna have a laugh try chit chat on your mobile now logon by txting the word chat and send it to no 8883 cm po box 4217 london w1a 6zf 16 118p msg rcvd
Of course. I guess god's just got me on hold right now.,0,none,english,uci,of course i guess god s just got me on hold right now
"Crime Branch se bol raha hoon. Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,aadhaar,hinglish,indian,crime branch se bol raha hoon aapke father ko accident ho gaya hai turant 50 000 bhej dijiye hospital ke liye
"that would be good … I'll phone you tomo lunchtime, shall I, to organise something?",0,none,english,uci,that would be good i ll phone you tomo lunchtime shall i to organise something
Ji haan suniye Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,bank_kyc,hinglish,indian,ji haan suniye congratulations aapne 40 lakh ka lottery jeeta hai processing fee dena hoga
Police headquarters se bol raha hoon. Police station se bol raha hoon. Aapke mobile number se illegal messages bheje gaye hain.,1,police_digital_arrest,hinglish,indian,police headquarters se bol raha hoon police station se bol raha hoon aapke mobile number se illegal messages bheje gaye hain
" says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",0,none,english,uci,says that he s quitting at least5times a day so i wudn t take much notice of that nah she didn t mind are you gonna see him again do you want to come to taunton tonight u can tell me all about
Dear i have reache room,0,none,english,uci,dear i have reache room
None of that's happening til you get here though,0,none,english,uci,none of that s happening til you get here though
Madam ek minute Aapke khilaaf digital fraud complaint receive hui hai.,1,police_digital_arrest,hinglish,indian,madam ek minute aapke khilaaf digital fraud complaint receive hui hai
Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,1,general_spam,english,uci,do you want a new video handset 750 any time any network mins unlimited text camcorder reply or call now for del sat am
"Namaste sir Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,bank_kyc,hinglish,indian,namaste sir aapke father ko accident ho gaya hai turant 50 000 bhej dijiye hospital ke liye
"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",0,none,english,uci,hello baby did you get back to your mom s are you setting up the computer now filling your belly how goes it loverboy i miss you already sighs
Cyber Crime Department se bol raha hoon. Aapke khilaaf legal action initiate kiya gaya hai.,1,police_digital_arrest,hinglish,indian,cyber crime department se bol raha hoon aapke khilaaf legal action initiate kiya gaya hai
Dude how do you like the buff wind.,0,none,english,uci,dude how do you like the buff wind
PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,1,general_spam,english,uci,private your 2004 account statement for shows 786 unredeemed bonus points to claim call identifier code 45239 expires
Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,0,none,english,uci,today is accept day u accept me as brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd no rply means enemy
I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,0,none,english,uci,i know i m lacking on most of this particular dramastorm s details but for the most part i m not worried about that
Im just wondering what your doing right now?,0,none,english,uci,im just wondering what your doing right now
No problem baby. Is this is a good time to talk? I called and left a message.,0,none,english,uci,no problem baby is this is a good time to talk i called and left a message
In which place i can get rooms cheap:-),0,none,english,uci,in which place i can get rooms cheap
"Sir ek minute suniye Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,bank_kyc,hinglish,indian,sir ek minute suniye aapke father ko accident ho gaya hai turant 50 000 bhej dijiye hospital ke liye
Madam ek minute Cab 3 minute mein pahunch raha hai.,0,none,hinglish,indian,madam ek minute cab 3 minute mein pahunch raha hai
Aap sun rahe hain na? Aapke naam par money laundering case register hua hai.,1,police_digital_arrest,hinglish,indian,aap sun rahe hain na aapke naam par money laundering case register hua hai
"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",1,general_spam,english,uci,dear matthew please call from a landline your complimentary 4 lux tenerife holiday or 1000 cash await collection ppm150 sae t cs box334 sk38xh
Yay! You better not have told that to 5 other girls either.,0,none,english,uci,yay you better not have told that to 5 other girls either
"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.",0,none,english,uci,got ur mail dileep thank you so muchand look forward to lots of support very less contacts here remember one venugopal you mentioned tomorrow if not late i shall try to come up till there goodnight dear
Arun can u transfr me d amt,0,none,english,uci,arun can u transfr me d amt
Thanks for understanding. I've been trying to tell sura that.,0,none,english,uci,thanks for understanding i ve been trying to tell sura that
U can call now...,0,none,english,uci,u can call now
Aap sun rahe hain na? Aapka order deliver ho chuka hai. Feedback de dena.,0,none,hinglish,indian,aap sun rahe hain na aapka order deliver ho chuka hai feedback de dena
"Alright omw, gotta change my order to a half8th",0,none,english,uci,alright omw gotta change my order to a half8th
"Namaste ma'am Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,hinglish,indian,namaste ma am bhai aaj shaam ko milte hain coffee pe baat karte hain
Madam ek minute Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,relative,hinglish,indian,madam ek minute aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Yes..gauti and sehwag out of odi series.,0,none,english,uci,yes gauti and sehwag out of odi series
BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX.,0,none,english,uci,boo babe u enjoyin yourjob u seemed 2 b gettin on well hunny hope ure ok take care i llspeak 2u soonlots of loveme xxxx
Did you stitch his trouser,0,none,english,uci,did you stitch his trouser
Ü say until like dat i dun buy ericsson oso cannot oredi lar...,0,none,english,uci,say until like dat i dun buy ericsson oso cannot oredi lar
"Police headquarters se bol raha hoon. Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,aadhaar,hinglish,indian,police headquarters se bol raha hoon aapke father ko accident ho gaya hai turant 50 000 bhej dijiye hospital ke liye
Jordan got voted out last nite!,0,none,english,uci,jordan got voted out last nite
http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡,1,general_spam,english,uci,widelive com index wml id 820554ad0a1705572711 first true c c ringtone
Oops my phone died and I didn't even know. Yeah I like it better.,0,none,english,uci,oops my phone died and i didn t even know yeah i like it better
"Sorry man, my stash ran dry last night and I can't pick up more until sunday",0,none,english,uci,sorry man my stash ran dry last night and i can t pick up more until sunday
I'll talk to the others and probably just come early tomorrow then,0,none,english,uci,i ll talk to the others and probably just come early tomorrow then
